,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
825,Hermiston Power Partnership, ,Hermiston Power Partnership,OR,45.794046,-119.313323,2002,Gas_CC,688,4053366000.0,28981097.866,1722304.795,Gas,182.73656967375484,339157.7146400595
826,Washington County Power LLC, ,Washington County Power LLC,GA,33.092239,-82.979992,2003,Gas_SC,792,117409000.0,1186052.13,70485.607,Wind,-928.8959966367885,70485.607
827,Delta Energy Center, ,Delta Energy Center,CA,38.0169,-121.8439,2002,Gas_CC,943,4004527000.0,27467300.377,1632335.473,Wind,136.70064133572583,1632335.473
828,Holland Energy Facility, ,Holland Energy Facility,IL,39.223144,-88.758406,2002,Gas_CC,701,2396014000.0,16862714.759999998,1002133.715,Wind,90.58436674123865,1002133.715
829,Ironwood LLC, ,Ironwood LLC,PA,40.3509,-76.3658,2001,Gas_CC,777,3300793000.0,35940023.9,2135860.525,Gas,-27.49024765705335,1009517.0857886064
830,Dell Power Station, ,Dell Power Station,AR,35.8619,-90.0253,2007,Gas_CC,678,2887799000.0,21468053.054,1275819.427,Wind,111.6762265733894,1275819.427
831,Luna Energy Facility, ,Luna Energy Facility,NM,32.299349,-107.7834,2006,Gas_CC,650,3392675000.0,23007921.352,1367327.687,Wind,168.1321801172694,1367327.687
832,Otay Mesa Generating Project, ,Otay Mesa Generating Project,CA,32.581481,-116.914969,2009,Gas_CC,686,2192815000.0,15281656.652,908171.814,Solar,213.3366652221474,908171.814
833,Armstrong, ,Armstrong,PA,40.638021,-79.351725,2002,Gas_SC,688,1193104000.0,11962091.217,711238.865,Gas,11.959052218922102,304110.98309499404
834,Troy Energy LLC, ,Troy Energy LLC,OH,41.47724,-83.45983,2002,Gas_SC,792,942112000.0,9615268.879,571792.094,Gas,-45.33621129959164,250311.26493791578
835,Pleasants Energy LLC, ,Pleasants Energy LLC,WV,39.3325,-81.3642,2002,Gas_SC,344,1712479000.0,17086432.614,1015467.083,Gas,-25.244961547699027,431110.6915397395
836,Dresden Energy Facility, ,Dresden Energy Facility,OH,40.0928,-82.0276,2012,Gas_CC,676,4728086000.0,30093747.368,1788430.618,Wind,196.73201741251438,1788430.618
837,Jack Fusco Energy Center, ,Jack Fusco Energy Center,TX,29.4731,-95.6244,2003,Gas_CC,1075,3527252000.0,24895043.695,1479473.957,Wind,114.21409066260291,1479473.957
838,Cottonwood Energy Project, ,Cottonwood Energy Project,TX,30.2588,-93.7353,2003,Gas_CC,1428,6305658000.0,45079097.467,2678989.193,Wind,137.82135659628995,2678989.193
839,Sugar Creek Power, ,Sugar Creek Power,IN,39.3931,-87.5108,2002,Gas_CC,1127,3416457000.0,23716141.326,1409419.3,Wind,95.03923486496898,1409419.3
840,Exelon LaPorte Generating Station, ,Exelon LaPorte Generating Station,TX,29.7028,-95.0718,2001,Gas_SC,236,94127000.0,1125209.3,66387.1,Wind,-249.26993917914538,66387.1
841,Gans, ,Gans,PA,39.7475,-79.838888,2000,Gas_SC,86,207691000.0,2013410.143,119653.753,Gas,1.5175516553013926,48782.481995349444
842,Union Power Station, ,Union Power Station,AR,33.296146,-92.589364,2003,Gas_CC,2428,9809940000.0,70151888.792,4169027.528,Wind,143.11227065255432,4169027.528
843,Commonwealth Chesapeake, ,Commonwealth Chesapeake,VA,37.9892,-75.54,2000,Oil,399,28485000.0,255824.009,20757.889,Wind,-2073.863982388412,20757.889
844,Thomas A Smith Energy Facility, ,Thomas A Smith Energy Facility,GA,34.7094,-84.9175,2002,Gas_CC,1192,7359362000.0,52711239.017,3132551.997,Gas,142.37960516168235,621286.0359168183
845,Columbia Energy Center (SC), ,Columbia Energy Center (SC),SC,33.8697,-81.0178,2004,Gas_CC,668,2980152000.0,23892419.4,1364928.278,Gas,66.9346004544075,347998.51201567054
846,RockGen Energy Center, ,RockGen Energy Center,WI,42.9767,-89.0492,2001,Gas_SC,561,466185000.0,4971121.011,295658.987,Wind,-101.52035837555795,295658.987
847,Zion Energy Center, ,Zion Energy Center,IL,42.4776,-87.895,2002,Gas_SC,990,582706000.0,6015143.555,358080.61600000004,Wind,-189.04370521052445,358080.61600000004
848,Metcalf Energy Center, ,Metcalf Energy Center,CA,37.2207,-121.7457,2005,Gas_CC,635,2478826000.0,17624841.103,1047420.399,Solar,232.58328670396241,1047420.399
849,Crossroads Energy Center, ,Crossroads Energy Center,MS,34.183,-90.5621,2002,Gas_SC,304,123895000.0,1577082.507,93726.843,Wind,-230.05874301318093,93726.843
850,Washington Energy Facility, ,Washington Energy Facility,OH,39.58,-81.6564,2002,Gas_CC,713,5115020000.0,36337256.795,2159466.981,Gas,151.19833670552654,414047.25354812364
851,Elk Hills Power LLC, ,Elk Hills Power LLC,CA,35.280318,-119.470707,2003,Gas_CC,623,3553190000.0,26427279.757,1570652.877,Gas,144.37787971124067,358182.95090298913
852,Rolling Hills Generating, ,Rolling Hills Generating,OH,39.0839,-82.3328,2003,Gas_SC,975,283169000.0,3002013.44,178402.29,Wind,-421.6067798358374,178402.29
853,Renaissance Power Plant, ,Renaissance Power Plant,MI,43.1864,-84.8429,2002,Gas_SC,780,1183096000.0,12729140.542,756474.183,Gas,-42.03181362009217,352761.3729094421
854,Carville Energy LLC, ,Carville Energy LLC,LA,30.2294,-91.065,2003,Gas_CC,555,2712275000.0,20606522.516,1224614.117,Gas,101.88270745175053,299093.1432257943
855,Athens Generating Plant, ,Athens Generating Plant,NY,42.2728,-73.8492,2003,Gas_CC,1218,2004534000.0,14098037.034,837827.477,Wind,63.30594552739324,837827.477
856,Effingham County Power Project, ,Effingham County Power Project,GA,32.277252,-81.284411,2003,Gas_CC,595,1905950000.0,20766046.055,1234096.351,Gas,-60.2471513403308,583721.0387750422
857,Calhoun Energy Center, ,Calhoun Energy Center,AL,33.5883,-85.9731,2003,Gas_SC,748,41521000.0,422671.26,25547.344,Wind,-2626.7121529412893,25547.344
858,Hillabee Energy Center, ,Hillabee Energy Center,AL,33.000669,-85.903278,2010,Gas_CC,822,5420538000.0,36777104.596,2185607.354,Wind,206.3996835754153,2185607.354
859,Osprey Energy Center Power Plant, ,Osprey Energy Center Power Plant,FL,28.0525,-81.8083,2004,Gas_CC,644,2446131000.0,17320023.553,1029307.08,Wind,185.2239995575714,1029307.08
860,Shady Hills Generating Station, ,Shady Hills Generating Station,FL,28.3665,-82.558611,2002,Gas_SC,1058,223631000.0,2197261.534,130693.851,Wind,-643.43393113424,130693.851
861,Vandolah Power Station, ,Vandolah Power Station,FL,27.523607,-81.923951,2002,Gas_SC,728,586287000.0,5852124.626,348686.199,Wind,-44.34794935578474,348686.199
862,Raccoon Creek Energy Center, ,Raccoon Creek Energy Center,IL,38.6996,-88.5392,2002,Gas_SC,456,5698000.0,66869.28,3973.982,Wind,-12237.789157287534,3973.982
863,Hot Spring Generating Facility, ,Hot Spring Generating Facility,AR,34.29759,-92.868344,2002,Gas_CC,1426,1181335000.0,8659294.141,514608.998,Wind,-69.33204655502036,514608.998
864,Bayou Cove Peaking Power, ,Bayou Cove Peaking Power,LA,30.2825,-92.5997,2002,Gas_SC,416,59126000.0,715655.956,42529.793,Wind,-870.0597595264555,42529.793
865,Elgin Energy Center LLC, ,Elgin Energy Center LLC,IL,42.000061,-88.244572,2002,Gas_SC,540,390722000.0,4420334.302,262695.088,Wind,-116.70910194944943,262695.088
866,Tenaska Virginia Generating Station, ,Tenaska Virginia Generating Station,VA,37.8667,-78.3813,2004,Gas_CC,1011,4572029000.0,32395611.093,1925324.45,Wind,186.83443010505235,1925324.45
867,Central Alabama Generating Station, ,Central Alabama Generating Station,AL,32.6497,-86.74,2003,Gas_CC,927,5408761000.0,40248912.806,2391941.2970000003,Gas,109.54666360425827,546287.0961420685
868,Columbia Energy Center, ,Columbia Energy Center,MO,39.0192,-92.2629,2001,Gas_SC,160,16807000.0,172594.04799999998,10257.376,Wind,-1562.00243149449,10257.376
869,Magnolia Power Plant, ,Magnolia Power Plant,MS,34.835,-89.2026,2003,Gas_CC,1002,5376643000.0,39801866.898,2365371.562,Gas,127.13141427924617,530677.1209878358
870,Fountain Valley Power Facility, ,Fountain Valley Power Facility,CO,38.5569,-104.6875,2001,Gas_SC,228,162596000.0,1789184.101,106332.457,Solar,-34.3453331967794,106332.457
871,Red Hawk, ,Red Hawk,AZ,33.334562,-112.840641,2002,Gas_CC,1138,5716503000.0,38889979.831,2311182.125,Solar,217.19379062735769,2311182.125
872,McClain Energy Facility, ,McClain Energy Facility,OK,35.29774,-97.58985,2001,Gas_CC,550,2027271000.0,20765777.089,1234080.628,Gas,-47.44684587608562,542306.4421139052
873,Redbud Power Plant, ,Redbud Power Plant,OK,35.6856,-97.2264,2004,Gas_CC,1428,6086733000.0,44912352.005,2669066.3,Wind,87.16740729144729,2669066.3
874,Deer Park Energy Center, ,Deer Park Energy Center,TX,29.713414,-95.134508,2003,Gas_CC,1176,7606662000.0,74957014.012,4454592.061,Gas,-10.022025640930428,1858938.8837184748
875,Ouachita, ,Ouachita,LA,32.7061,-92.0683,2002,Gas_CC,903,3486067000.0,26487928.882,1574139.764,Gas,103.91126486524479,384574.5007128613
876,Green Power 2, ,Green Power 2,TX,29.378097,-94.932773,2003,Gas_CC,861,1322500000.0,48285090.776,2869502.616,Gas,-89.01382626639568,2418220.394316584
877,,,Neil Simpson Gas Turbine #2,WY,44.285,-105.3786,2001,Gas_SC,40,15945000.0,168852.662,10034.43,Wind,-319.63268481670434,10034.43
878,Lange Gas Turbines, ,Lange Gas Turbines,SD,44.1203,-103.26,2002,Gas_SC,40,40236000.0,375206.784,22296.534,Wind,-37.76769621954144,22296.534
879,Wygen 1, ,Wygen 1,WY,44.2858,-105.3833,2003,Coal,90,770923000.0,8761068.827,918861.708,Gas,-15.026952640586957,655796.4193899098
880,Forney Energy Center, ,Forney Energy Center,TX,32.7563,-96.4916,2003,Gas_CC,1892,10668173000.0,75053854.56,4460347.393,Wind,105.4537942812708,4460347.393
881,Goldendale Generating Station, ,Goldendale Generating Station,WA,45.8114,-120.833,2004,Gas_CC,302,2020749000.0,13530400.725,804092.6969999999,Wind,189.1059547140338,804092.6969999999
882,Washington Parish Energy Center, ,Washington Parish Energy Center,LA,30.791389,-89.909166,2020,Gas_SC,1053,8645000.0,66571.89,3956.169,Wind,-16489.20105423912,3956.169
883,Goose Creek Energy Center, ,Goose Creek Energy Center,IL,40.106931,-88.599867,2003,Gas_SC,684,21512000.0,242686.922,14422.425,Wind,-4830.058245858499,14422.425
884,CalPeak Power Vaca Dixon Peaker Plant, ,CalPeak Power Vaca Dixon Peaker Plant,CA,38.398867,-121.923973,2002,Gas_SC,60,22654000.0,184207.621,10726.271,Wind,-390.40564105756584,10726.271
885,Kiamichi Energy Facility, ,Kiamichi Energy Facility,OK,34.6831,-95.9349,2003,Gas_CC,1366,5360668000.0,41298343.444,2454302.362,Wind,79.15047811942479,2454302.362
886,"Lawrenceburg Power, LLC", ,"Lawrenceburg Power, LLC",IN,39.0911,-84.8669,2004,Gas_CC,1232,8780279000.0,62865153.946,3735983.92,Gas,186.62952789570176,739852.4915536921
887,"Waterford Power, LLC", ,"Waterford Power, LLC",OH,39.5333,-81.7178,2003,Gas_CC,921,6800228000.0,46402092.654,2757610.524,Wind,181.787924404577,2757610.524
888,Limon Generating Station, ,Limon Generating Station,CO,39.2038,-103.7005,2002,Gas_SC,154,71243000.0,874973.2860000001,52077.904,Wind,-199.90924349904859,52077.904
889,Frank Knutson, ,Frank Knutson,CO,39.941129,-104.682015,2002,Gas_SC,154,73771000.0,912492.099,54291.524,Wind,-114.96696789850186,54291.524
890,CalPeak Power Panoche Peaker Plant, ,CalPeak Power Panoche Peaker Plant,CA,36.652905,-120.580609,2001,Gas_SC,60,25302000.0,208728.341,12248.977,Solar,-265.38168658094156,12248.977
891,CalPeak Power Border Peaker Plant, ,CalPeak Power Border Peaker Plant,CA,32.562448,-116.943869,2001,Gas_SC,60,21748000.0,178603.615,10492.631,Solar,-352.49765082212986,10492.631
892,Cuyamaca Peak Energy Plant, ,Cuyamaca Peak Energy Plant,CA,32.796491,-116.972071,2002,Gas_SC,48,8196000.0,77963.961,4561.981,Solar,-841.6307000404264,4561.981
893,CalPeak Power Enterprise Peaker Plant, ,CalPeak Power Enterprise Peaker Plant,CA,33.121943,-117.117441,2001,Gas_SC,58,20525000.0,173485.98,10150.828,Solar,-350.1869429744522,10150.828
894,Apex Generating Station, ,Apex Generating Station,NV,36.415999,-114.960916,2003,Gas_CC,600,2818786000.0,19243962.735,1143652.533,Wind,156.18905411489527,1143652.533
895,Fayette Energy Facility, ,Fayette Energy Facility,PA,39.8592,-79.9182,2003,Gas_CC,643,5089241000.0,35518017.135,2110784.554,Wind,192.08181581127465,2110784.554
896,Wallingford Energy, ,Wallingford Energy,CT,41.448694,-72.835364,2001,Gas_SC,350,190424000.0,1634817.352,97154.174,Wind,-243.8518057252628,97154.174
897,High Desert Power Plant, ,High Desert Power Plant,CA,34.5953,-117.3647,2003,Gas_CC,852,3321435000.0,23703996.215,1408691.932,Solar,188.74433682898743,1408691.932
898,Sundance, ,Sundance,AZ,32.9285,-111.5899,2002,Gas_SC,690,470536000.0,4685144.242,278431.814,Solar,-59.33076738258882,278431.814
899,York Energy Center, ,York Energy Center,PA,39.7375,-76.306666,2011,Gas_CC,1567,8874289000.0,64747458.556,3847909.297,Wind,138.04267741718712,3847909.297
900,Escondido Energy Center, ,Escondido Energy Center,CA,33.1261,-117.1172,2001,Gas_SC,98,16611000.0,135204.052,8034.294,Solar,-1012.3881982358643,8034.294
901,Chula Vista Energy Center, ,Chula Vista Energy Center,CA,32.591667,-117.058611,2001,Gas_SC,37,2844000.0,45498.151,2703.781,Solar,-1285.277311939957,2703.781
902,Indigo Energy Facility, ,Indigo Energy Facility,CA,33.910873,-116.552994,2001,Gas_SC,147,49797000.0,437200.972,25984.572,Wind,-497.23737599009496,25984.572
903,Larkspur Energy Facility, ,Larkspur Energy Facility,CA,32.567041,-116.944197,2001,Gas_SC,98,41575000.0,349904.717,20792.772,Solar,-257.3566700714364,20792.772
904,Klamath Expansion Project, ,Klamath Expansion Project,OR,42.172718,-121.814393,2002,Gas_SC,116,45352000.0,407081.697,24192.093,Wind,-254.97112341423383,24192.093
905,Combined Locks Energy Center, ,Combined Locks Energy Center,WI,44.2717,-88.3011,2002,Gas_CC,66,510036000.0,3742217.103,222398.794,Wind,116.77845584237751,222398.794
906,Perryville Power Station, ,Perryville Power Station,LA,32.6908,-92.0183,2001,Gas_CC,822,3268537000.0,22919726.695,1362091.052,Wind,131.92948813528838,1362091.052
907,West Valley Generation Project, ,West Valley Generation Project,UT,40.6667,-112.0317,2001,Gas_SC,215,330479000.0,3349995.483,199087.061,Gas,-48.199733487892246,86316.32577148305
908,Creed Energy Center, ,Creed Energy Center,CA,38.242158,-121.854722,2003,Gas_SC,47,19578000.0,195652.372,11625.815,Wind,-297.8311443411627,11625.815
909,Lambie Energy Center, ,Lambie Energy Center,CA,38.221577,-121.868333,2003,Gas_SC,47,16746000.0,165186.62099999998,9816.498,Wind,-372.9611889044787,9816.498
910,Goose Haven Energy Center, ,Goose Haven Energy Center,CA,38.226752,-121.843271,2003,Gas_SC,47,19155000.0,193102.843,11475.355,Wind,-304.3217378598758,11475.355
911,University Park North, ,University Park North,IL,41.4425,-87.7514,2002,Gas_SC,720,858680000.0,8143022.589,483947.538,Wind,-41.7103091326189,483947.538
912,Riverside Energy Center, ,Riverside Energy Center,WI,42.583056,-89.035833,2004,Gas_CC,673,4362818000.0,30064839.438,1786707.467,Wind,126.71505299074502,1786707.467
913,Blue Spruce Energy Center, ,Blue Spruce Energy Center,CO,39.747875,-104.681404,2003,Gas_SC,396,521191000.0,6192582.07,368052.31,Gas,-27.98029722884869,190204.1191482788
914,Spring Creek Energy Center, ,Spring Creek Energy Center,OK,35.7422,-97.655,2001,Gas_SC,336,64463000.0,822285.711,48867.08,Wind,-646.6829459057852,48867.08
915,Chambersburg, ,Chambersburg,PA,39.866944,-77.685833,2001,Gas_SC,86,244839000.0,2372710.203,141002.856,Gas,3.77850816298764,57455.41715331124
916,"Pastoria Energy Facility, LLC", ,"Pastoria Energy Facility, LLC",CA,34.9556,-118.844,2005,Gas_CC,779,4041414000.0,33505208.942,1991171.23,Gas,62.03103331734777,612102.5807278177
917,Newington, ,Newington,NH,43.1047,-70.8061,2002,Gas_CC,604,494592000.0,3536235.507,214199.966,Wind,-130.14841733664747,214199.966
918,Chehalis Generating Facility, ,Chehalis Generating Facility,WA,46.6225,-122.9131,2003,Gas_CC,698,2536846000.0,17851412.103,1060882.092,Wind,183.83715803822804,1060882.092
919,Harrison County Power Project, ,Harrison County Power Project,TX,32.3958,-94.4367,2003,Gas_CC,570,2993085000.0,21130361.77,1255745.497,Wind,144.2763616594184,1255745.497
920,Lower Mount Bethel Energy, ,Lower Mount Bethel Energy,PA,40.801924,-75.107563,2004,Gas_CC,650,2225822000.0,15462154.051,918897.211,Wind,160.92028059571885,918897.211
921,AL Sandersville LLC, ,AL Sandersville LLC,GA,33.1189,-82.8608,2002,Gas_SC,688,36308000.0,446755.1,26360.5,Wind,-2475.062010891511,26360.5
922,Higgins Generating Station, ,Higgins Generating Station,NV,35.6139,-115.3561,2004,Gas_CC,688,1842700000.0,13480493.969,801130.104,Solar,164.68076660599485,801130.104
923,Bethlehem Power Plant, ,Bethlehem Power Plant,PA,40.6175,-75.3147,2002,Gas_CC,1152,5848239000.0,45317513.271,2693975.381,Gas,103.93157166047925,698356.2589919856
924,Quantum Choctaw Power LLC, ,Quantum Choctaw Power LLC,MS,33.3792,-89.2089,2006,Gas_CC,850,3036637000.0,21958130.614,1304939.435,Wind,129.06101468745175,1304939.435
925,Hanford Energy Park Peaker, ,Hanford Energy Park Peaker,CA,36.270072,-119.648055,2001,Gas_SC,92,24028000.0,214117.937,12725.933,Wind,-540.9081208945801,12725.933
926,Bayswater Peaking Facility LLC, ,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,2002,Gas_SC,60,121135000.0,1267992.191,80206.897,Gas,-12.01945616185017,38871.492898963625
927,Mint Farm Generating Station, ,Mint Farm Generating Station,WA,46.138824,-122.985506,2008,Gas_CC,319,1785855000.0,13316884.31,791399.811,Gas,137.85074865152947,182005.0193142254
928,Fremont Energy Center, ,Fremont Energy Center,OH,41.377116,-83.161388,2012,Gas_CC,738,3571018000.0,25072740.031,1490052.956,Wind,127.76728383905979,1490052.956
929,Choctaw County, ,Choctaw County,MS,33.2881,-89.4201,2003,Gas_CC,899,3511191000.0,37344958.965,2219356.867,Gas,-31.995011856352427,1021218.4358205558
930,Nacogdoches Power, ,Nacogdoches Power,TX,31.832132,-94.90064,2012,Gas_CC,1039,61763000.0,821611.453,85703.184,Wind,-845.7775156951911,85703.184
931,Allegheny Energy Units 3 4 & 5, ,Allegheny Energy Units 3 4 & 5,PA,40.545278,-79.768611,2003,Gas_CC,556,2953703000.0,27488148.366,1633579.8,Gas,11.878052108877368,625675.3372151449
932,Magnet Cove, ,Magnet Cove,AR,34.4297,-92.8317,2005,Gas_CC,746,1914072000.0,12178633.156,723762.398,Wind,148.80962275475326,723762.398
933,Dean, ,Dean,MI,42.7725,-82.4953,2002,Gas_SC,356,738897000.0,8601439.405,511160.287,Gas,-65.7458443069945,259023.36468982152
934,Bennett Mountain, ,Bennett Mountain,ID,43.147153,-115.666637,2005,Gas_SC,392,315698000.0,3400267.35,202071.538,Wind,-57.89602701608814,202071.538
935,Hanging Rock Energy Facility, ,Hanging Rock Energy Facility,OH,38.5731,-82.7833,2003,Gas_CC,1426,10207392000.0,70461678.136,4187432.042,Wind,206.1231153249848,4187432.042
936,Buchanan Generation LLC, ,Buchanan Generation LLC,VA,37.175278,-81.961388,2002,Gas_SC,88,461314000.0,4357006.208,258931.451,Gas,0.453817518608264,101515.33998777816
937,Los Esteros Critical Energy Center, ,Los Esteros Critical Energy Center,CA,37.425,-121.9319,2003,Gas_CC,306,302573000.0,2390644.581,142075.801,Solar,46.3201920302984,142075.801
938,Hardin Generator Project, ,Hardin Generator Project,MT,45.7578,-107.6,2006,Coal,115,62035000.0,764993.942,79515.822,Wind,-43.53325184354957,79515.822
939,Edgewood Energy LLC, ,Edgewood Energy LLC,NY,40.7861,-73.2931,2002,Gas_SC,100,91805000.0,864144.7660000001,51354.894,Wind,-90.60477332795642,51354.894
940,Shoreham Energy LLC, ,Shoreham Energy LLC,NY,40.957053,-72.865877,2002,Oil,100,41560000.0,340518.171,27632.448,Wind,-300.7264547417521,27632.448
941,Marcus Hook Energy LP, ,Marcus Hook Energy LP,PA,39.807038,-75.421606,2004,Gas_CC,835,5430032000.0,36703298.058,2181224.926,Wind,141.50976022952494,2181224.926
942,Valencia Energy Facility, ,Valencia Energy Facility,NM,34.611549,-106.732234,2008,Gas_SC,654,75511000.0,815940.523,48490.342,Wind,-934.5207416414311,48490.342
943,Henrietta Peaker, ,Henrietta Peaker,CA,36.2397,-119.9044,2002,Gas_SC,98,38999000.0,328624.255,19529.858,Wind,-304.4921196618993,19529.858
944,Gilroy Peaking Energy Center, ,Gilroy Peaking Energy Center,CA,36.999,-121.5363,2001,Gas_SC,135,36501000.0,352307.753,20937.466,Solar,-450.3934040666805,20937.466
945,Frederickson Power LP, ,Frederickson Power LP,WA,47.086111,-122.365674,2002,Gas_CC,318,972397000.0,6846774.727,406892.349,Wind,196.29048312682704,406892.349
946,Curtis H Stanton Energy Center, ,Curtis H Stanton Energy Center,FL,28.488246,-81.166944,2003,Gas_CC,1016,1944268000.0,15784197.49,938035.342,Wind,98.36142103182495,938035.342
947,Rocky Mountain Energy Center, ,Rocky Mountain Energy Center,CO,40.0908,-104.5953,2004,Gas_CC,684,3245431000.0,25871837.938,1537525.244,Gas,76.81041349253128,430073.21224179165
948,Island Street Peaking Plant, ,Island Street Peaking Plant,WI,44.2761,-88.2658,2004,Gas_SC,60,3308000.0,35796.072,2127.082,Wind,-2621.845703965904,2127.082
949,Silverhawk, ,Silverhawk,NV,36.4078,-114.9606,2004,Gas_CC,664,2626535000.0,19774016.517,1175139.812,Wind,134.65747495598148,1175139.812
950,Feather River Energy Center, ,Feather River Energy Center,CA,39.109344,-121.60931,2003,Gas_SC,47,34524000.0,339638.412,20184.611,Wind,-43.01748158795658,20184.611
951,Wolfskill Energy Center, ,Wolfskill Energy Center,CA,38.228522,-122.07525,2003,Gas_SC,47,11079000.0,107239.006,6372.963,Wind,-586.0733483028808,6372.963
952,Prairie State Generating Station, ,Prairie State Generating Station,IL,38.279167,-89.666944,2012,Coal,1766,12152389000.0,126592426.127,12988380.74,Gas,-1.8197098258164897,8841570.073322415
953,Jasper, ,Jasper,SC,32.3594,-81.1242,2004,Gas_CC,999,5393716000.0,37546655.606,2231415.451,Wind,159.0220382132261,2231415.451
954,Tracy Combined Cycle Power Plant, ,Tracy Combined Cycle Power Plant,CA,37.7107,-121.4906,2003,Gas_CC,335,749035000.0,5840826.638,347113.039,Wind,112.12670187763645,347113.039
955,NRG Rockford II Energy Center, ,NRG Rockford II Energy Center,IL,42.2383,-89.1011,2002,Gas_SC,168,88802000.0,825181.8539999999,49038.782,Wind,-240.3797997680994,49038.782
956,NAEA Ocean Peaking Power LLC, ,NAEA Ocean Peaking Power LLC,NJ,40.0633,-74.1672,2003,Gas_SC,573,238257000.0,2391677.388,142135.22,Wind,-284.12170836104366,142135.22
957,Warren County, ,Warren County,VA,38.971667,-78.177222,2014,Gas_CC,1470,9347369000.0,63064073.155,3747810.748,Wind,242.6561152127645,3747810.748
958,Agua Mansa Power Plant, ,Agua Mansa Power Plant,CA,34.0414,-117.3603,2003,Gas_SC,60,16436000.0,162191.325,9639.375,Solar,-407.2206055364145,9639.375
959,Riverview Energy Center, ,Riverview Energy Center,CA,38.014423,-121.790679,2003,Gas_SC,47,25786000.0,253745.559,15079.223,Wind,-182.57581331170493,15079.223
960,Wansley Combined Cycle, ,Wansley Combined Cycle,GA,33.406385,-85.036988,2002,Gas_CC,1238,8625756000.0,58146792.939,3455591.238,Wind,189.0396211357046,3455591.238
961,Hawkeye Energy Greenport LLC, ,Hawkeye Energy Greenport LLC,NY,41.10603,-72.376155,2003,Oil,54,56092000.0,553676.246,44926.808,Wind,-47.70707243709116,44926.808
962,Cosumnes, ,Cosumnes,CA,38.338475,-121.123978,2006,Gas_CC,556,3800495000.0,26305883.09,1558188.656,Solar,264.97808654010015,1558188.656
963,Cass County, ,Cass County,NE,40.947913,-95.964026,2003,Gas_SC,344,160325000.0,1755292.227,104314.975,Wind,-233.49260862737546,104314.975
964,Hunterstown Power Plant, ,Hunterstown Power Plant,PA,39.8725,-77.1672,2003,Gas_CC,898,4282993000.0,46596373.326,2769155.771,Gas,-24.516050054342987,1307652.106353861
965,Bluffview, ,Bluffview,NM,36.716628,-108.215282,2005,Gas_CC,67,378099000.0,3146952.191,187015.089,Gas,64.65320391972894,57994.781448939204
966,Palomar Energy, ,Palomar Energy,CA,33.1197,-117.117778,2005,Gas_CC,559,2103466000.0,14586585.049,866860.637,Solar,226.9063015709757,866860.637
967,Exira, ,Exira,IA,41.514365,-94.919729,2004,Gas_SC,180,89334000.0,865127.563,51533.881,Wind,-236.06714551280513,51533.881
968,AMEA Peaking, ,AMEA Peaking,AL,33.1661,-86.2825,2004,Gas_SC,98,43195000.0,418583.2,24690.5,Wind,-207.49041293491564,24690.5
969,Donald Von Raesfeld Power Plant, ,Donald Von Raesfeld Power Plant,CA,37.3767,-121.9508,2005,Gas_CC,154,493310000.0,3846162.996,228570.896,Gas,130.77855167245013,60236.65571368928
970,Fox Energy Center, ,Fox Energy Center,WI,44.3204,-88.208889,2005,Gas_CC,617,4571017000.0,29041696.1,1725908.957,Wind,145.1418077500663,1725908.957
971,Equus Freeport Power, ,Equus Freeport Power,NY,40.6439,-73.5683,2004,Gas_SC,120,72764000.0,614735.0869999999,36532.631,Wind,-183.68577292860056,36532.631
972,Malburg, ,Malburg,CA,33.9986,-118.2219,2005,Gas_CC,130,628973000.0,5084236.563,302156.932,Gas,81.18592101613267,87529.83724092002
973,Magnolia Power Project, ,Magnolia Power Project,CA,34.1786,-118.3153,2005,Gas_CC,386,1378018000.0,10040818.274,596713.382,Solar,203.15475543785738,596713.382
974,CPV Towantic Energy Center, ,CPV Towantic Energy Center,CT,41.481243,-73.123108,2018,Gas_CC,840,5452943000.0,35875057.064,2132176.236,Wind,163.79366112617367,2132176.236
975,Elm Road Generating Station, ,Elm Road Generating Station,WI,42.8492,-87.8336,2010,Coal,1402,8195897000.0,73817406.681,7739753.19,Gas,7.7690958834665,4943032.882364126
976,Walnut Energy Center, ,Walnut Energy Center,CA,37.4878,-120.8956,2006,Gas_CC,298,1268114000.0,10275608.133,611271.058,Gas,87.90645208899005,178547.19919633766
977,Currant Creek, ,Currant Creek,UT,39.82144,-111.89345,2005,Gas_CC,649,2396139000.0,17429375.001000002,1035804.198,Gas,157.63643796021387,218159.63740848482
978,Mankato Energy Center, ,Mankato Energy Center,MN,44.1988,-94.003,2006,Gas_CC,740,2908179000.0,20908426.906,1242560.548,Wind,95.04028328178104,1242560.548
979,T J Labbe Electric Generating, ,T J Labbe Electric Generating,LA,30.2554,-92.0433,2005,Gas_SC,100,22527000.0,234523.033,13938.073,Wind,-526.6344621789589,13938.073
980,Ripon Generation Station, ,Ripon Generation Station,CA,37.7315,-121.116,2006,Gas_SC,120,18971000.0,192550.903,11442.331,Wind,-785.8341827630402,11442.331
981,Riverside Energy Resource Center, ,Riverside Energy Resource Center,CA,33.9636,-117.4528,2006,Gas_SC,196,125585000.0,1047800.734,62271.338,Solar,-48.91593107248985,62271.338
