,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,ori_rep,new_capacity,cum_emission,cum_red,cum_red_prev
907,Rhode Island State Energy Center,RI,41.8017,-71.5186,2002,Gas_CC,596,3718519000.0,25045021.176,1488389.885,Wind,126.19776992789052,1488389.885,Gas_CC→Wind,1146.1538461538462,1207447205.7919996,0.9174670278100571,0.9159786379250571
462,Manatee,FL,27.6058,-82.3456,1976,Gas_SC,2949,9844684000.0,74676196.824,4450233.3780000005,Wind,126.46760018095429,4450233.3780000005,Gas_SC→Wind,5671.153846153847,1211897439.1699996,0.9219172611880571,0.9174670278100571
1116,Riverside Energy Center,WI,42.583056,-89.035833,2004,Gas_CC,673,4362818000.0,30064839.438,1786707.467,Wind,126.71505299074502,1786707.467,Gas_CC→Wind,1294.2307692307693,1213684146.6369996,0.9237039686550571,0.9219172611880571
866,Gordonsville Energy LP,VA,38.124688,-78.203543,1994,Gas_CC,300,1189547000.0,9992829.717,594369.426,Wind,126.92322453747818,594369.426,Gas_CC→Wind,576.9230769230769,1214278516.0629997,0.9242983380810571,0.9237039686550571
1132,Fremont Energy Center,OH,41.377116,-83.161388,2012,Gas_CC,738,3571018000.0,25072740.031,1490052.956,Wind,127.76728383905979,1490052.956,Gas_CC→Wind,1419.2307692307695,1215768569.0189998,0.925788391037057,0.9242983380810571
1250,Kleen Energy Systems Project,CT,41.553227,-72.596867,2011,Gas_CC,693,1832466000.0,12801399.367,760983.506,Wind,128.56856953257198,760983.506,Gas_CC→Wind,1332.6923076923076,1216529552.5249999,0.9265493745430571,0.925788391037057
1252,Panoche Energy Center,CA,36.6514,-120.5833,2009,Gas_SC,432,648928000.0,5186319.358,308212.42100000003,Solar,128.74828043618217,308212.42100000003,Gas_SC→Solar,1349.9999999999998,1216837764.9459999,0.9268575869640571,0.9265493745430571
1128,Quantum Choctaw Power LLC,MS,33.3792,-89.2089,2006,Gas_CC,850,3036637000.0,21958130.614,1304939.435,Wind,129.06101468745175,1304939.435,Gas_CC→Wind,1634.6153846153845,1218142704.3809998,0.928162526399057,0.9268575869640571
1316,Wolf Hollow II,TX,32.337679,-97.734612,2017,Gas_CC,1231,5477361000.0,36496565.495,2168936.036,Wind,131.33905256589497,2168936.036,Gas_CC→Wind,2367.3076923076924,1220311640.4169998,0.930331462435057,0.928162526399057
1110,Perryville Power Station,LA,32.6908,-92.0183,2001,Gas_CC,822,3268537000.0,22919726.695,1362091.052,Wind,131.92948813528838,1362091.052,Gas_CC→Wind,1580.769230769231,1221673731.4689999,0.9316935534870571,0.930331462435057
546,Harry Allen,NV,36.430554,-114.902405,1995,Gas_CC,743,3529996000.0,25457435.529,1512898.14,Wind,132.36531158830303,1512898.14,Gas_CC→Wind,1428.8461538461538,1223186629.609,0.9332064516270571,0.9316935534870571
1011,Morgan Energy Center,AL,34.6397,-87.0639,2003,Gas_CC,900,2958429000.0,22287849.863,1324531.448,Wind,132.3733434109566,1324531.448,Gas_CC→Wind,1730.7692307692307,1224511161.057,0.934530983075057,0.9332064516270571
1127,Bethlehem Power Plant,PA,40.6175,-75.3147,2002,Gas_CC,1152,5848239000.0,45317513.271,2693975.381,Wind,132.47907028809917,2693975.381,Gas_CC→Wind,2215.3846153846157,1227205136.438,0.937224958456057,0.934530983075057
1272,Cricket Valley Energy,NY,41.676111,-73.581111,2020,Gas_CC,1311,4040671000.0,28566967.668,1697691.544,Wind,132.6889537230576,1697691.544,Gas_CC→Wind,2521.153846153846,1228902827.9819999,0.9389226500000571,0.937224958456057
758,Linden Cogen Plant,NJ,40.6322,-74.2156,1992,Gas_CC,972,7062279000.0,48924010.625,2908231.739,Wind,134.0000587747466,2908231.739,Gas_CC→Wind,1869.2307692307693,1231811059.721,0.941830881739057,0.9389226500000571
1154,Silverhawk,NV,36.4078,-114.9606,2004,Gas_CC,664,2626535000.0,19774016.517,1175139.812,Wind,134.65747495598148,1175139.812,Gas_CC→Wind,1276.923076923077,1232986199.533,0.9430060215510571,0.941830881739057
1275,Garrison Energy Center LLC,DE,39.187195,-75.499396,2015,Gas_CC,361,1620585000.0,11074302.338,658512.961,Wind,134.79241817197897,658512.961,Gas_CC→Wind,694.2307692307693,1233644712.494,0.9436645345120571,0.9430060215510571
968,Attala,MS,33.0147,-89.6753,2001,Gas_CC,550,1992302000.0,13944152.135,828680.025,Wind,134.8681168660309,828680.025,Gas_CC→Wind,1057.6923076923078,1234473392.519,0.944493214537057,0.9436645345120571
79,Riviera,FL,26.7653,-80.0525,1962,Gas_CC,1915,6701391000.0,41590560.008,2474489.893,Wind,135.70873393136137,2474489.893,Gas_CC→Wind,3682.6923076923076,1236947882.412,0.9469677044300571,0.944493214537057
1027,Delta Energy Center,CA,38.0169,-121.8439,2002,Gas_CC,943,4004527000.0,27467300.377,1632335.473,Wind,136.70064133572583,1632335.473,Gas_CC→Wind,1813.4615384615383,1238580217.885,0.9486000399030571,0.9469677044300571
1024,Baytown Energy Center,TX,29.7731,-94.9019,2002,Gas_CC,932,5145459000.0,36713138.949,2181804.809,Wind,137.08444973731443,2181804.809,Gas_CC→Wind,1792.3076923076924,1240762022.694,0.9507818447120571,0.9486000399030571
1140,Buchanan Generation LLC,VA,37.175278,-81.961388,2002,Gas_SC,88,461314000.0,4357006.208,258931.451,Wind,137.18956027274413,258931.451,Gas_SC→Wind,169.23076923076923,1241020954.145,0.951040776163057,0.9507818447120571
39,Mountainview Generating Station,CA,34.0818,-117.2418,1957,Gas_CC,1164,2973461000.0,21384891.706,1270879.594,Solar,137.63713194466268,1270879.594,Gas_CC→Solar,3637.4999999999995,1242291833.739,0.9523116557570571,0.951040776163057
1038,Cottonwood Energy Project,TX,30.2588,-93.7353,2003,Gas_CC,1428,6305658000.0,45079097.467,2678989.193,Wind,137.82135659628995,2678989.193,Gas_CC→Wind,2746.153846153846,1244970822.9320002,0.954990644950057,0.9523116557570571
1103,York Energy Center,PA,39.7375,-76.306666,2011,Gas_CC,1567,8874289000.0,64747458.556,3847909.297,Wind,138.04267741718712,3847909.297,Gas_CC→Wind,3013.4615384615386,1248818732.229,0.9588385542470571,0.954990644950057
966,Los Medanos Energy Center,CA,38.030071,-121.873004,2001,Gas_CC,676,3259668000.0,23003662.166,1367075.449,Wind,138.17297297474872,1367075.449,Gas_CC→Wind,1300.0000000000002,1250185807.678,0.960205629696057,0.9588385542470571
950,Ontelaunee Energy Center,PA,40.4219,-75.9356,2002,Gas_CC,728,4025555000.0,28007205.096,1664428.814,Wind,138.89490403471362,1664428.814,Gas_CC→Wind,1400.0000000000002,1251850236.4919999,0.9618700585100571,0.960205629696057
839,Orange Cogeneration Facility,FL,27.87082,-81.825061,1995,Gas_CC,136,468223000.0,3417799.753,203113.618,Wind,139.28555975619446,203113.618,Gas_CC→Wind,261.53846153846155,1252053350.11,0.9620731721280571,0.9618700585100571
940,Acadia Energy Center,LA,30.428611,-92.413056,2002,Gas_CC,1388,6130920000.0,40352690.487,2398103.372,Wind,139.30077742412627,2398103.372,Gas_CC→Wind,2669.230769230769,1254451453.4819999,0.9644712755000571,0.9620731721280571
974,Freestone Energy Center,TX,31.8907,-96.1131,2002,Gas_CC,1032,7015915000.0,48468395.127,2880402.058,Wind,139.58771959790684,2880402.058,Gas_CC→Wind,1984.6153846153848,1257331855.54,0.9673516775580571,0.9644712755000571
841,Mulberry Cogeneration Facility,FL,27.8489,-81.8775,1994,Gas_CC,125,473102000.0,3516748.231,208992.09,Wind,141.31570155322257,208992.09,Gas_CC→Wind,240.3846153846154,1257540847.6299999,0.9675606696480571,0.9673516775580571
76,Fort Myers,FL,26.6967,-81.7831,1958,Gas_CC,3298,9991866000.0,67975741.038,4041413.56,Wind,141.39566977928908,4041413.56,Gas_CC→Wind,6342.307692307692,1261582261.1899998,0.9716020832080571,0.9675606696480571
1146,Marcus Hook Energy LP,PA,39.807038,-75.421606,2004,Gas_CC,835,5430032000.0,36703298.058,2181224.926,Wind,141.50976022952494,2181224.926,Gas_CC→Wind,1605.769230769231,1263763486.116,0.973783308134057,0.9716020832080571
999,TVA Southaven Combined Cycle,MS,34.9939,-90.0378,2003,Gas_CC,903,4825238000.0,32473408.66,1929843.826,Wind,141.52487629741836,1929843.826,Gas_CC→Wind,1736.5384615384617,1265693329.942,0.975713151960057,0.973783308134057
1305,LEPA Unit No. 1,LA,29.691111,-91.192778,2016,Gas_CC,74,210844000.0,1635772.625,97208.075,Wind,141.7842086562672,97208.075,Gas_CC→Wind,142.3076923076923,1265790538.017,0.9758103600350571,0.975713151960057
1311,Wildcat Point Generation Facility,MD,39.719364,-76.161625,2018,Gas_CC,1113,3110725000.0,20770286.164,1234346.086,Wind,142.09368928797088,1234346.086,Gas_CC→Wind,2140.3846153846157,1267024884.103,0.977044706121057,0.9758103600350571
923,Rio Nogales Power Project,TX,29.593056,-97.973215,2002,Gas_CC,940,4406314000.0,29134738.74,1731435.086,Wind,142.1221051329299,1731435.086,Gas_CC→Wind,1807.6923076923078,1268756319.189,0.978776141207057,0.977044706121057
311,Dan River,NC,36.4862,-79.7208,1949,Gas_CC,1084,4600143000.0,32132747.475,1909590.869,Wind,142.8772497605467,1909590.869,Gas_CC→Wind,2084.6153846153848,1270665910.0579998,0.9806857320760569,0.978776141207057
1044,Union Power Station,AR,33.296146,-92.589364,2003,Gas_CC,2428,9809940000.0,70151888.792,4169027.528,Wind,143.11227065255432,4169027.528,Gas_CC→Wind,4669.2307692307695,1274834937.586,0.984854759604057,0.9806857320760569
80,Sanford,FL,28.8419,-81.3256,1959,Gas_CC,2532,9918293000.0,67973650.826,4039583.507,Wind,143.24342980027606,4039583.507,Gas_CC→Wind,4869.2307692307695,1278874521.093,0.988894343111057,0.984854759604057
1072,Magnolia Power Plant,MS,34.835,-89.2026,2003,Gas_CC,1002,5376643000.0,39801866.898,2365371.562,Wind,144.05528718771745,2365371.562,Gas_CC→Wind,1926.923076923077,1281239892.655,0.991259714673057,0.988894343111057
1123,Harrison County Power Project,TX,32.3958,-94.4367,2003,Gas_CC,570,2993085000.0,21130361.77,1255745.497,Wind,144.2763616594184,1255745.497,Gas_CC→Wind,1096.1538461538462,1282495638.152,0.992515460170057,0.991259714673057
1177,Fox Energy Center,WI,44.3204,-88.208889,2005,Gas_CC,617,4571017000.0,29041696.1,1725908.957,Wind,145.1418077500663,1725908.957,Gas_CC→Wind,1186.5384615384617,1284221547.109,0.994241369127057,0.992515460170057
1228,Gateway Generating Station,CA,38.0175,-121.7587,2009,Gas_CC,619,2921497000.0,21186064.809,1259066.458,Wind,145.2118501534996,1259066.458,Gas_CC→Wind,1190.3846153846155,1285480613.567,0.9955004355850569,0.994241369127057
946,Nelson Energy Center,IL,41.774444,-89.607222,2015,Gas_CC,626,3968921000.0,26831806.827,1594575.796,Wind,146.0648156769207,1594575.796,Gas_CC→Wind,1203.846153846154,1287075189.363,0.9970950113810569,0.9955004355850569
1047,Columbia Energy Center (SC),SC,33.8697,-81.0178,2004,Gas_CC,668,2980152000.0,23892419.4,1364928.278,Wind,146.16102751424,1364928.278,Gas_CC→Wind,1284.6153846153848,1288440117.641,0.9984599396590569,0.9970950113810569
1196,500MW CC,NY,40.7889,-73.9069,2005,Gas_CC,528,2519277000.0,18314145.687,1088924.29,Wind,146.17980420709065,1088924.29,Gas_CC→Wind,1015.3846153846154,1289529041.931,0.9995488639490568,0.9984599396590569
24,Kyrene,AZ,33.3556,-111.9353,1952,Gas_CC,572,1697711000.0,11461683.53,681150.912,Solar,146.24307339641155,681150.912,Gas_CC→Solar,1787.5,1290210192.843,1.0002300148610568,0.9995488639490568
1314,Oregon Clean Energy Center,OH,41.667928,-83.443664,2017,Gas_CC,1061,5813670000.0,38070986.59,2262502.392,Wind,147.0442172906529,2262502.392,Gas_CC→Wind,2040.3846153846155,1292472695.235,1.0024925172530568,1.0002300148610568
1056,Carville Energy LLC,LA,30.2294,-91.065,2003,Gas_CC,555,2712275000.0,20606522.516,1224614.117,Wind,147.5033285733862,1224614.117,Gas_CC→Wind,1067.3076923076924,1293697309.352,1.0037171313700568,1.0024925172530568
83,P L Bartow,FL,27.859535,-82.601759,1958,Gas_CC,1966,7013834000.0,51241127.322,3045188.213,Wind,147.63587746017174,3045188.213,Gas_CC→Wind,3780.769230769231,1296742497.565,1.0067623195830568,1.0037171313700568
1315,Carroll County Energy,OH,40.60441,-81.05918,2017,Gas_CC,831,5412935000.0,38752843.805,2303006.523,Wind,147.89821841498522,2303006.523,Gas_CC→Wind,1598.0769230769233,1299045504.088,1.0090653261060567,1.0067623195830568
967,Hinds Energy Facility,MS,32.378969,-90.219906,2001,Gas_CC,599,3086898000.0,20977381.988,1246659.052,Wind,148.1046504984826,1246659.052,Gas_CC→Wind,1151.923076923077,1300292163.14,1.0103119851580569,1.0090653261060567
1323,Keys Energy Center,MD,38.695519,-76.827785,2018,Gas_CC,829,5014709000.0,36145023.56,2148051.95,Wind,148.47844642422618,2148051.95,Gas_CC→Wind,1594.2307692307693,1302440215.0900002,1.012460037108057,1.0103119851580569
1136,Magnet Cove,AR,34.4297,-92.8317,2005,Gas_CC,746,1914072000.0,12178633.156,723762.398,Wind,148.80962275475326,723762.398,Gas_CC→Wind,1434.6153846153845,1303163977.4880002,1.0131837995060569,1.012460037108057
1016,Fairless Energy Center,PA,40.1475,-74.7411,2004,Gas_CC,1334,8097926000.0,54310170.462,3227570.874,Wind,149.20787490791585,3227570.874,Gas_CC→Wind,2565.3846153846157,1306391548.3620002,1.0164113703800568,1.0131837995060569
1200,Caithness Long Island Energy Center,NY,40.8142,-72.9403,2009,Gas_CC,348,2249567000.0,15144027.66,899998.235,Wind,149.2326732642206,899998.235,Gas_CC→Wind,669.2307692307692,1307291546.5970001,1.0173113686150568,1.0164113703800568
1326,Lackawanna Energy Center,PA,41.471389,-75.544167,2018,Gas_CC,1665,9442190000.0,61894648.057,3678313.685,Wind,150.37012941068545,3678313.685,Gas_CC→Wind,3201.923076923077,1310969860.282,1.0209896823000568,1.0173113686150568
916,Milford Power Project,CT,41.224355,-73.099728,2004,Gas_CC,578,3595439000.0,25675843.481,1525881.517,Wind,150.55265878334495,1525881.517,Gas_CC→Wind,1111.5384615384617,1312495741.799,1.0225155638170569,1.0209896823000568
1321,Colorado Bend II,TX,29.289415,-96.065399,2017,Gas_CC,1228,5779141000.0,37756059.193,2243788.309,Wind,150.93316189966737,2243788.309,Gas_CC→Wind,2361.538461538462,1314739530.108,1.0247593521260567,1.0225155638170569
915,Griffith Energy LLC,AZ,35.054029,-114.133272,2002,Gas_CC,653,2447489000.0,17111808.528,1016928.412,Wind,151.75773291186616,1016928.412,Gas_CC→Wind,1255.7692307692307,1315756458.52,1.0257762805380568,1.0247593521260567
360,W S Lee,SC,34.6022,-82.435,1951,Gas_CC,1402,6188730000.0,43079081.452,2560892.822,Wind,153.11823279604064,2560892.822,Gas_CC→Wind,2696.153846153846,1318317351.342,1.0283371733600568,1.0257762805380568
890,Pine Bluff Energy Center,AR,34.2181,-91.9025,2001,Gas_CC,236,1824535000.0,12525257.621,744360.373,Wind,153.2331724489597,744360.373,Gas_CC→Wind,453.8461538461538,1319061711.715,1.0290815337330568,1.0283371733600568
48,Cherokee,CO,39.807275,-104.964548,1957,Gas_CC,1425,4021840000.0,31338454.353,1862330.822,Solar,153.2652408809174,1862330.822,Gas_CC→Solar,4453.125,1320924042.537,1.0309438645550568,1.0290815337330568
85,Lansing Smith,FL,30.2686,-85.7003,1965,Gas_CC,999,5059620000.0,35228323.383,2093567.51,Wind,153.31111162361648,2093567.51,Gas_CC→Wind,1921.1538461538462,1323017610.047,1.0330374320650568,1.0309438645550568
31,Dynegy Moss Landing Power Plant Hybrid,CA,36.804837,-121.782241,1967,Gas_SC,2802,5487443000.0,38567163.41,2185318.142,Solar,153.5930630524734,2185318.142,Gas_SC→Solar,8756.25,1325202928.189,1.0352227502070568,1.0330374320650568
786,ExxonMobil Beaumont Refinery,TX,30.0636,-94.0753,1957,Gas_SC,696,5549538000.0,37203476.229,2210347.25,Wind,154.51048654586114,2210347.25,Gas_SC→Wind,1338.4615384615383,1327413275.439,1.0374330974570567,1.0352227502070568
858,Hermiston Generating Plant,OR,45.8042,-119.37,1996,Gas_CC,620,2268727000.0,17452436.488,1037181.353,Wind,155.3906674531784,1037181.353,Gas_CC→Wind,1192.3076923076924,1328450456.7919998,1.0384702788100568,1.0374330974570567
1098,Apex Generating Station,NV,36.415999,-114.960916,2003,Gas_CC,600,2818786000.0,19243962.735,1143652.533,Wind,156.18905411489527,1143652.533,Gas_CC→Wind,1153.8461538461538,1329594109.3249998,1.0396139313430568,1.0384702788100568
1337,Lake Charles Power,LA,30.272631,-93.299056,2020,Gas_CC,1000,3326237000.0,22113306.498,1314161.819,Wind,156.96114745846674,1314161.819,Gas_CC→Wind,1923.076923076923,1330908271.1439998,1.0409280931620568,1.0396139313430568
942,South Point Energy Center,AZ,34.8678,-114.5317,2001,Gas_CC,708,3164007000.0,23297818.77,1384558.425,Wind,156.97018290870213,1384558.425,Gas_CC→Wind,1361.5384615384617,1332292829.5689998,1.0423126515870567,1.0409280931620568
987,Santa Rosa Energy Center,FL,30.5664,-87.115,2003,Gas_CC,274,1558289000.0,11160881.175,663271.781,Wind,158.24142273363896,663271.781,Gas_CC→Wind,526.9230769230769,1332956101.3499997,1.0429759233680567,1.0423126515870567
882,Pasadena Cogeneration,TX,29.72475,-95.176479,1998,Gas_CC,815,4292438000.0,28465346.669,1691662.0699999998,Wind,158.3038331400706,1691662.0699999998,Gas_CC→Wind,1567.3076923076924,1334647763.4199996,1.044667585438057,1.0429759233680567
1159,Jasper,SC,32.3594,-81.1242,2004,Gas_CC,999,5393716000.0,37546655.606,2231415.451,Wind,159.0220382132261,2231415.451,Gas_CC→Wind,1921.1538461538462,1336879178.8709996,1.0468990008890569,1.044667585438057
919,Desert Basin,AZ,32.9042,-111.7889,2001,Gas_CC,646,1856180000.0,14023585.181,833394.723,Solar,160.03558192564392,833394.723,Gas_CC→Solar,2018.7499999999998,1337712573.5939996,1.0477323956120568,1.0468990008890569
1124,Lower Mount Bethel Energy,PA,40.801924,-75.107563,2004,Gas_CC,650,2225822000.0,15462154.051,918897.211,Wind,160.92028059571885,918897.211,Gas_CC→Wind,1250.0,1338631470.8049996,1.048651292823057,1.0477323956120568
947,Channelview Cogeneration Plant,TX,29.836952,-95.121744,2001,Gas_CC,917,7702042000.0,52952329.596,3146883.225,Wind,162.12909511212067,3146883.225,Gas_CC→Wind,1763.4615384615386,1341778354.0299995,1.0517981760480568,1.048651292823057
687,Santan,AZ,33.3325,-111.7503,1974,Gas_CC,1321,4900374000.0,34689677.238,2061555.255,Solar,162.49730022210625,2061555.255,Gas_CC→Solar,4128.125,1343839909.2849996,1.0538597313030569,1.0517981760480568
1189,McIntosh Combined Cycle Facility,GA,32.3478,-81.1817,2005,Gas_CC,1374,8722374000.0,60743931.837,3609919.419,Wind,163.15914065480118,3609919.419,Gas_CC→Wind,2642.307692307693,1347449828.7039995,1.057469650722057,1.0538597313030569
1070,Central Alabama Generating Station,AL,32.6497,-86.74,2003,Gas_CC,927,5408761000.0,40248912.806,2391941.2970000003,Wind,163.62412376886087,2391941.2970000003,Gas_CC→Wind,1782.6923076923078,1349841770.0009995,1.0598615920190568,1.057469650722057
256,Tracy,NV,39.5625,-119.525,1961,Gas_CC,1179,4752087000.0,37371457.612,2220932.507,Wind,163.76202827478483,2220932.507,Gas_CC→Wind,2267.3076923076924,1352062702.5079994,1.0620825245260568,1.0598615920190568
1181,CPV Towantic Energy Center,CT,41.481243,-73.123108,2018,Gas_CC,840,5452943000.0,35875057.064,2132176.236,Wind,163.79366112617367,2132176.236,Gas_CC→Wind,1615.3846153846152,1354194878.7439995,1.0642147007620568,1.0620825245260568
1126,Higgins Generating Station,NV,35.6139,-115.3561,2004,Gas_CC,688,1842700000.0,13480493.969,801130.104,Solar,164.68076660599485,801130.104,Gas_CC→Solar,2149.9999999999995,1354996008.8479996,1.065015830866057,1.0642147007620568
1338,Hickory Run Energy Station,PA,40.994444,-80.43,2020,Gas_CC,1033,4267048000.0,27905721.799,1658395.573,Wind,164.72774088141375,1658395.573,Gas_CC→Wind,1986.5384615384617,1356654404.4209995,1.0666742264390567,1.065015830866057
1031,Luna Energy Facility,NM,32.299349,-107.7834,2006,Gas_CC,650,3392675000.0,23007921.352,1367327.687,Wind,168.1321801172694,1367327.687,Gas_CC→Wind,1250.0,1358021732.1079996,1.0680415541260568,1.0666742264390567
1297,Brunswick County Power Station,VA,36.765,-77.713889,2016,Gas_CC,1470,10165534000.0,69586192.378,4135381.48,Wind,168.2523300381331,4135381.48,Gas_CC→Wind,2826.923076923077,1362157113.5879996,1.0721769356060569,1.0680415541260568
1328,"Clean Energy Future-Lordstown, LLC",OH,41.14889,-80.85162,2018,Gas_CC,962,6311142000.0,41547270.53,2469104.682,Wind,169.31463067727162,2469104.682,Gas_CC→Wind,1850.0,1364626218.2699995,1.0746460402880569,1.0721769356060569
586,SCA Cogen 2,CA,38.530943,-121.400128,1997,Gas_CC,191,669426000.0,5791207.806,344162.804,Solar,169.4293565007083,344162.804,Gas_CC→Solar,596.875,1364970381.0739994,1.0749902030920568,1.0746460402880569
1210,Roseville Energy Park,CA,38.7928,-121.3811,2007,Gas_CC,165,318747000.0,2431617.684,144510.74,Solar,170.92354657524868,144510.74,Gas_CC→Solar,515.6249999999999,1365114891.8139994,1.0751347138320568,1.0749902030920568
986,Hog Bayou Energy Center,AL,30.7478,-88.0575,2001,Gas_CC,280,1679333000.0,12651626.193,751871.215,Wind,171.41465624193924,751871.215,Gas_CC→Wind,538.4615384615386,1365866763.0289993,1.0758865850470567,1.0751347138320568
1306,Carty Generating Station,OR,45.698611,-119.813056,2016,Gas_CC,500,3043849000.0,21777896.346,1294229.099,Wind,171.4638892911238,1294229.099,Gas_CC→Wind,961.5384615384615,1367160992.1279993,1.0771808141460566,1.0758865850470567
1327,Hummel Station LLC,PA,40.839014,-76.825517,2018,Gas_CC,1192,6364545000.0,43394135.915,2578849.0870000003,Wind,174.0730707751709,2578849.0870000003,Gas_CC→Wind,2292.3076923076924,1369739841.2149992,1.0797596632330566,1.0771808141460566
952,Caledonia,MS,33.6464,-88.2717,2003,Gas_CC,801,4612607000.0,31395597.479,1865796.315,Wind,174.89029995301118,1865796.315,Gas_CC→Wind,1540.3846153846155,1371605637.5299993,1.0816254595480566,1.0797596632330566
98,Jack McDonough,GA,33.8239,-84.4758,1963,Gas_CC,3443,18976953000.0,127623709.352,7584444.817,Wind,175.81689338955027,7584444.817,Gas_CC→Wind,6621.153846153847,1379190082.3469992,1.0892099043650565,1.0816254595480566
1005,Arlington Valley Energy Facility,AZ,33.3417,-112.8897,2002,Gas_CC,713,2197057000.0,15561216.584,924781.924,Solar,176.52831014790337,924781.924,Gas_CC→Solar,2228.1249999999995,1380114864.2709992,1.0901346862890566,1.0892099043650565
1319,Greensville County Power Station,VA,36.718236,-77.649559,2018,Gas_CC,1770,10939560000.0,70502052.51,4189822.459,Wind,176.74701606914203,4189822.459,Gas_CC→Wind,3403.8461538461543,1384304686.7299993,1.0943245087480566,1.0901346862890566
1052,Washington Energy Facility,OH,39.58,-81.6564,2002,Gas_CC,713,5115020000.0,36337256.795,2159466.981,Wind,177.45317120642355,2159466.981,Gas_CC→Wind,1371.1538461538462,1386464153.7109993,1.0964839757290565,1.0943245087480566
1017,Channel Energy Center LLC,TX,29.7189,-95.2319,2001,Gas_CC,923,6321357000.0,41304301.868,2454647.917,Wind,178.0078857098252,2454647.917,Gas_CC→Wind,1775.0,1388918801.6279993,1.0989386236460565,1.0964839757290565
1131,Mint Farm Generating Station,WA,46.138824,-122.985506,2008,Gas_CC,319,1785855000.0,13316884.31,791399.811,Wind,179.7821513733025,791399.811,Gas_CC→Wind,613.4615384615385,1389710201.4389994,1.0997300234570568,1.0989386236460565
1217,Treasure Coast Energy Center,FL,27.383889,-80.3775,2008,Gas_CC,410,1939531000.0,13851910.346,823197.605,Wind,181.39295241191917,823197.605,Gas_CC→Wind,788.4615384615385,1390533399.0439994,1.1005532210620568,1.0997300234570568
1091,"Waterford Power, LLC",OH,39.5333,-81.7178,2003,Gas_CC,921,6800228000.0,46402092.654,2757610.524,Wind,181.787924404577,2757610.524,Gas_CC→Wind,1771.1538461538462,1393291009.5679994,1.1033108315860567,1.1005532210620568
1259,CPV Valley Energy Center,NY,41.4122,-74.4378,2018,Gas_CC,770,4753565000.0,32491852.21,1930961.797,Wind,182.88335928634447,1930961.797,Gas_CC→Wind,1480.769230769231,1395221971.3649993,1.1052417933830567,1.1033108315860567
1122,Chehalis Generating Facility,WA,46.6225,-122.9131,2003,Gas_CC,698,2536846000.0,17851412.103,1060882.092,Wind,183.83715803822804,1060882.092,Gas_CC→Wind,1342.3076923076924,1396282853.4569993,1.1063026754750567,1.1052417933830567
488,Fort St Vrain,CO,40.2461,-104.8742,1996,Gas_CC,1147,3805730000.0,30889043.449,1835692.174,Solar,184.48819699319142,1835692.174,Gas_CC→Solar,3584.3749999999995,1398118545.6309993,1.1081383676490566,1.1063026754750567
1171,Bluffview,NM,36.716628,-108.215282,2005,Gas_CC,67,378099000.0,3146952.191,187015.089,Solar,184.51845955040895,187015.089,Gas_CC→Solar,209.37499999999997,1398305560.7199993,1.1083253827380566,1.1081383676490566
1283,Woodbridge Energy Center,NJ,40.515,-74.318889,2015,Gas_CC,771,4570264000.0,27287383.501,1621651.051,Wind,184.61708050996143,1621651.051,Gas_CC→Wind,1482.6923076923078,1399927211.7709994,1.1099470337890567,1.1083253827380566
644,Chattahoochee Energy Facility,GA,33.4072,-85.0386,2003,Gas_CC,539,3464723000.0,23652938.358,1405661.706,Wind,184.96024285556862,1405661.706,Gas_CC→Wind,1036.5384615384614,1401332873.4769995,1.1113526954950568,1.1099470337890567
595,Theodore Cogen Facility,AL,30.525445,-88.128477,2000,Gas_CC,317,2066939000.0,13248743.35,787360.525,Wind,185.16601256600225,787360.525,Gas_CC→Wind,609.6153846153846,1402120234.0019996,1.112140056020057,1.1113526954950568
1061,Osprey Energy Center Power Plant,FL,28.0525,-81.8083,2004,Gas_CC,644,2446131000.0,17320023.553,1029307.08,Wind,185.2239995575714,1029307.08,Gas_CC→Wind,1238.4615384615383,1403149541.0819995,1.113169363100057,1.112140056020057
1069,Tenaska Virginia Generating Station,VA,37.8667,-78.3813,2004,Gas_CC,1011,4572029000.0,32395611.093,1925324.45,Wind,186.83443010505235,1925324.45,Gas_CC→Wind,1944.2307692307693,1405074865.5319996,1.115094687550057,1.113169363100057
1313,Middletown Energy Center,OH,39.465,-84.347778,2018,Gas_CC,543,3469907000.0,23119567.033,1373967.573,Wind,186.84774591180252,1373967.573,Gas_CC→Wind,1044.2307692307693,1406448833.1049995,1.116468655123057,1.115094687550057
1331,Tenaska Westmoreland Generating Station,PA,40.175249,-79.696665,2018,Gas_CC,1134,6418323000.0,44070327.49,2619041.5360000003,Wind,187.84783457288273,2619041.5360000003,Gas_CC→Wind,2180.769230769231,1409067874.6409996,1.1190876966590568,1.116468655123057
560,Cane Island,FL,28.2764,-81.533,1994,Gas_CC,705,4016957000.0,28456574.801,1691151.239,Wind,188.58900604356506,1691151.239,Gas_CC→Wind,1355.7692307692307,1410759025.8799996,1.120778847898057,1.1190876966590568
1101,High Desert Power Plant,CA,34.5953,-117.3647,2003,Gas_CC,852,3321435000.0,23703996.215,1408691.932,Solar,188.74433682898743,1408691.932,Gas_CC→Solar,2662.4999999999995,1412167717.8119996,1.122187539830057,1.120778847898057
